In what year were you born?,Gender:,Race/Ethnicity:(Select all that apply),"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, please drag and drop the following Mexican fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following burger fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following burger fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following burger fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following burger fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following burger fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following burger fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following burger fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop your favorite chicken sandwich from these fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop your favorite chicken sandwich from these fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop your favorite chicken sandwich from these fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop your favorite chicken sandwich from these fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop your favorite chicken sandwich from these fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop your favorite chicken sandwich from these fast food restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop your favorite chicken sandwich from these fast food restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following pizza restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following pizza restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following pizza restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following pizza restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following pizza restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following pizza restaurants from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.","Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following breakfast restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following breakfast restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following breakfast restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following breakfast restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following breakfast restaurants from favorite to least favorite.","Using a scale of 1 to 6 where 1 is your first choice and 6 is your least favorite choice, Please drag and drop the following breakfast restaurants from favorite to least favorite."
1998,Female,['White or Caucasian'],Taco Bell,El Pollo Loco,Chipotle,Qdoba,Moe’s Southwest Grill,Taco Johns,Del Taco,Whataburger,Sonic,Five Guys,McDonald's,In-N-Out,Burger King,,Raising Canes,McDonalds,Popeyes,Wendys,Churchs,Chick-fil-a,KFC,Cici’s Pizza,Pizza Hut,Little Caesars,Blaze Pizza,Domino's,Papa John's,7-Eleven,Love's Travel Stops,Flying-J,Circle K,AmPm,QuikTrip,Sunoco,Jersey Mike's Subs,Jimmy John's,Which Wich,Panera,Firehouse Subs,Subway,Potbelly,IHOP,Waffle House,Perkins Restaurant & Bakery,Cracker Barrel,Denny's,Village Inn
2000,Female,['White or Caucasian'],Del Taco,Taco Bell,El Pollo Loco,Chipotle,Taco Johns,Moe’s Southwest Grill,Qdoba,Sonic,In-N-Out,Five Guys,Whataburger,McDonald's,Burger King,,Churchs,Wendys,McDonalds,KFC,Raising Canes,Popeyes,Chick-fil-a,Cici’s Pizza,Domino's,Blaze Pizza,Little Caesars,Pizza Hut,Papa John's,AmPm,QuikTrip,7-Eleven,Love's Travel Stops,Circle K,Flying-J,Sunoco,Firehouse Subs,Which Wich,Subway,Jimmy John's,Panera,Potbelly,Jersey Mike's Subs,IHOP,Perkins Restaurant & Bakery,Denny's,Cracker Barrel,Village Inn,Waffle House
1999,Female,['Black or African American'],Chipotle,Moe’s Southwest Grill,Taco Johns,Taco Bell,El Pollo Loco,Qdoba,Del Taco,Whataburger,McDonald's,Shake Shack,Five Guys,In-N-Out,Sonic,,KFC,Chick-fil-a,McDonalds,Raising Canes,Popeyes,Churchs,Wendys,Papa John's,Domino's,Little Caesars,Pizza Hut,Cici’s Pizza,Blaze Pizza,Circle K,Sunoco,QuikTrip,Love's Travel Stops,7-Eleven,Flying-J,AmPm,Jimmy John's,Subway,Potbelly,Panera,Firehouse Subs,Jersey Mike's Subs,Which Wich,IHOP,Waffle House,Denny's,Perkins Restaurant & Bakery,Cracker Barrel,Village Inn
1997,Male,['White or Caucasian'],Moe’s Southwest Grill,Taco Bell,Qdoba,Del Taco,El Pollo Loco,Taco Johns,Chipotle,Five Guys,Shake Shack,McDonald's,Burger King,Whataburger,In-N-Out,,KFC,Wendys,Popeyes,Chick-fil-a,Churchs,Raising Canes,McDonalds,Papa John's,Little Caesars,Pizza Hut,Cici’s Pizza,Blaze Pizza,Domino's,Circle K,AmPm,7-Eleven,Love's Travel Stops,QuikTrip,Flying-J,Sunoco,Which Wich,Firehouse Subs,Jimmy John's,Subway,Jersey Mike's Subs,Potbelly,Panera,Village Inn,Perkins Restaurant & Bakery,IHOP,Denny's,Waffle House,Cracker Barrel
1998,Female,"['White or Caucasian', 'Hispanic']",Taco Bell,Chipotle,Moe’s Southwest Grill,El Pollo Loco,Del Taco,Taco Johns,Qdoba,Shake Shack,Sonic,In-N-Out,Five Guys,McDonald's,Whataburger,,Chick-fil-a,Wendys,McDonalds,Popeyes,KFC,Raising Canes,Churchs,Pizza Hut,Domino's,Papa John's,Little Caesars,Blaze Pizza,Cici’s Pizza,Love's Travel Stops,AmPm,Sunoco,7-Eleven,Circle K,Flying-J,QuikTrip,Jersey Mike's Subs,Jimmy John's,Subway,Panera,Firehouse Subs,Which Wich,Potbelly,Perkins Restaurant & Bakery,IHOP,Denny's,Cracker Barrel,Waffle House,Village Inn
2003,Female,['White or Caucasian'],Taco Bell,El Pollo Loco,Moe’s Southwest Grill,Chipotle,Qdoba,Del Taco,Taco Johns,Shake Shack,Burger King,McDonald's,Five Guys,In-N-Out,Sonic,,McDonalds,Raising Canes,Chick-fil-a,KFC,Popeyes,Wendys,Churchs,Blaze Pizza,Domino's,Little Caesars,Papa John's,Pizza Hut,Cici’s Pizza,Love's Travel Stops,Sunoco,AmPm,7-Eleven,Circle K,Flying-J,QuikTrip,Potbelly,Jimmy John's,Panera,Jersey Mike's Subs,Which Wich,Subway,Firehouse Subs,IHOP,Cracker Barrel,Waffle House,Perkins Restaurant & Bakery,Village Inn,Denny's
1997,Female,['White or Caucasian'],Del Taco,Chipotle,Taco Johns,El Pollo Loco,Taco Bell,Qdoba,Moe’s Southwest Grill,McDonald's,Shake Shack,Five Guys,In-N-Out,Sonic,Burger King,,Chick-fil-a,Popeyes,Wendys,McDonalds,KFC,Raising Canes,Churchs,Domino's,Little Caesars,Papa John's,Cici’s Pizza,Pizza Hut,Blaze Pizza,Sunoco,Love's Travel Stops,QuikTrip,Circle K,7-Eleven,AmPm,Flying-J,Potbelly,Jersey Mike's Subs,Subway,Panera,Firehouse Subs,Jimmy John's,Which Wich,Denny's,IHOP,Cracker Barrel,Waffle House,Perkins Restaurant & Bakery,Village Inn
2002,Male,['White or Caucasian'],Chipotle,Taco Bell,Del Taco,Taco Johns,Moe’s Southwest Grill,El Pollo Loco,Qdoba,McDonald's,Sonic,Whataburger,Five Guys,In-N-Out,Burger King,,Chick-fil-a,McDonalds,KFC,Wendys,Churchs,Raising Canes,Popeyes,Papa John's,Pizza Hut,Domino's,Little Caesars,Cici’s Pizza,Blaze Pizza,7-Eleven,AmPm,QuikTrip,Circle K,Flying-J,Love's Travel Stops,Sunoco,Potbelly,Jimmy John's,Which Wich,Firehouse Subs,Panera,Jersey Mike's Subs,Subway,IHOP,Waffle House,Denny's,Village Inn,Perkins Restaurant & Bakery,Cracker Barrel
2000,Male,['White or Caucasian'],Taco Bell,Del Taco,Moe’s Southwest Grill,Chipotle,Qdoba,Taco Johns,El Pollo Loco,Sonic,Shake Shack,Whataburger,Five Guys,In-N-Out,McDonald's,,Wendys,Chick-fil-a,McDonalds,KFC,Popeyes,Raising Canes,Churchs,Pizza Hut,Domino's,Papa John's,Little Caesars,Cici’s Pizza,Blaze Pizza,QuikTrip,AmPm,Sunoco,Love's Travel Stops,Circle K,Flying-J,7-Eleven,Subway,Jimmy John's,Jersey Mike's Subs,Firehouse Subs,Panera,Potbelly,Which Wich,Waffle House,Cracker Barrel,Village Inn,Perkins Restaurant & Bakery,IHOP,Denny's
2000,Male,['Hispanic'],Chipotle,Taco Bell,Del Taco,Moe’s Southwest Grill,Taco Johns,El Pollo Loco,Qdoba,Shake Shack,Sonic,Whataburger,Five Guys,In-N-Out,McDonald's,,Wendys,KFC,Chick-fil-a,McDonalds,Raising Canes,Churchs,Popeyes,Little Caesars,Domino's,Papa John's,Pizza Hut,Blaze Pizza,Cici’s Pizza,Love's Travel Stops,Flying-J,Sunoco,AmPm,7-Eleven,Circle K,QuikTrip,Which Wich,Subway,Jersey Mike's Subs,Panera,Potbelly,Firehouse Subs,Jimmy John's,Cracker Barrel,IHOP,Waffle House,Village Inn,Denny's,Perkins Restaurant & Bakery
2000,Male,['White or Caucasian'],Taco Bell,El Pollo Loco,Qdoba,Taco Johns,Chipotle,Del Taco,Moe’s Southwest Grill,Sonic,Whataburger,Five Guys,In-N-Out,McDonald's,Shake Shack,,KFC,McDonalds,Raising Canes,Churchs,Wendys,Chick-fil-a,Popeyes,Cici’s Pizza,Domino's,Pizza Hut,Papa John's,Little Caesars,Blaze Pizza,7-Eleven,Circle K,Sunoco,Flying-J,QuikTrip,Love's Travel Stops,AmPm,Jersey Mike's Subs,Jimmy John's,Which Wich,Potbelly,Panera,Firehouse Subs,Subway,IHOP,Denny's,Waffle House,Village Inn,Perkins Restaurant & Bakery,Cracker Barrel
2000,Female,"['White or Caucasian', 'Hispanic']",Qdoba,Taco Johns,Chipotle,Del Taco,Taco Bell,Moe’s Southwest Grill,El Pollo Loco,In-N-Out,Whataburger,Sonic,McDonald's,Burger King,Shake Shack,,Wendys,Popeyes,McDonalds,Churchs,KFC,Raising Canes,Chick-fil-a,Domino's,Little Caesars,Cici’s Pizza,Papa John's,Blaze Pizza,Pizza Hut,AmPm,Flying-J,Sunoco,Love's Travel Stops,Circle K,7-Eleven,QuikTrip,Jersey Mike's Subs,Jimmy John's,Potbelly,Panera,Firehouse Subs,Which Wich,Subway,Denny's,Waffle House,Village Inn,Cracker Barrel,IHOP,Perkins Restaurant & Bakery
2003,Female,['Asian'],Moe’s Southwest Grill,Chipotle,El Pollo Loco,Taco Johns,Del Taco,Qdoba,Taco Bell,Whataburger,Sonic,Burger King,Five Guys,McDonald's,In-N-Out,,McDonalds,KFC,Chick-fil-a,Wendys,Popeyes,Churchs,Raising Canes,Domino's,Little Caesars,Pizza Hut,Papa John's,Blaze Pizza,Cici’s Pizza,7-Eleven,Circle K,Sunoco,QuikTrip,AmPm,Love's Travel Stops,Flying-J,Panera,Firehouse Subs,Potbelly,Jimmy John's,Subway,Jersey Mike's Subs,Which Wich,IHOP,Denny's,Perkins Restaurant & Bakery,Waffle House,Village Inn,Cracker Barrel
2000,Female,['White or Caucasian'],Del Taco,Chipotle,Qdoba,Taco Bell,El Pollo Loco,Taco Johns,Moe’s Southwest Grill,Sonic,Five Guys,Shake Shack,McDonald's,Whataburger,Burger King,,Wendys,Chick-fil-a,McDonalds,KFC,Popeyes,Churchs,Raising Canes,Papa John's,Cici’s Pizza,Domino's,Pizza Hut,Little Caesars,Blaze Pizza,Flying-J,AmPm,Sunoco,7-Eleven,Circle K,QuikTrip,Love's Travel Stops,Which Wich,Jimmy John's,Subway,Firehouse Subs,Potbelly,Jersey Mike's Subs,Panera,Waffle House,Cracker Barrel,Denny's,Perkins Restaurant & Bakery,IHOP,Village Inn
2000,Female,['Black or African American'],Del Taco,Taco Bell,Taco Johns,El Pollo Loco,Moe’s Southwest Grill,Qdoba,Chipotle,Sonic,Shake Shack,Whataburger,McDonald's,Five Guys,In-N-Out,,Popeyes,Chick-fil-a,McDonalds,KFC,Wendys,Churchs,Raising Canes,Little Caesars,Blaze Pizza,Pizza Hut,Domino's,Cici’s Pizza,Papa John's,Love's Travel Stops,AmPm,Sunoco,Flying-J,7-Eleven,Circle K,QuikTrip,Potbelly,Firehouse Subs,Jimmy John's,Panera,Jersey Mike's Subs,Subway,Which Wich,IHOP,Waffle House,Perkins Restaurant & Bakery,Village Inn,Denny's,Cracker Barrel
2000,Male,"['Black or African American', 'Hispanic']",Qdoba,Taco Bell,Del Taco,El Pollo Loco,Moe’s Southwest Grill,Taco Johns,Chipotle,McDonald's,Five Guys,Shake Shack,Sonic,Whataburger,In-N-Out,,Raising Canes,Popeyes,McDonalds,Chick-fil-a,Wendys,Churchs,KFC,Cici’s Pizza,Blaze Pizza,Pizza Hut,Little Caesars,Domino's,Papa John's,AmPm,7-Eleven,Sunoco,Flying-J,Love's Travel Stops,Circle K,QuikTrip,Which Wich,Potbelly,Jimmy John's,Firehouse Subs,Panera,Jersey Mike's Subs,Subway,Denny's,IHOP,Waffle House,Cracker Barrel,Village Inn,Perkins Restaurant & Bakery
2000,Male,['White or Caucasian'],Chipotle,Taco Bell,Taco Johns,Qdoba,El Pollo Loco,Moe’s Southwest Grill,Del Taco,McDonald's,Whataburger,Shake Shack,In-N-Out,Sonic,Five Guys,,McDonalds,Churchs,Wendys,Raising Canes,Popeyes,KFC,Chick-fil-a,Domino's,Pizza Hut,Cici’s Pizza,Blaze Pizza,Papa John's,Little Caesars,AmPm,QuikTrip,7-Eleven,Love's Travel Stops,Sunoco,Flying-J,Circle K,,,,,,,,,,,,,
2003,Male,['White or Caucasian'],Taco Bell,Taco Johns,Chipotle,Del Taco,Moe’s Southwest Grill,Qdoba,El Pollo Loco,Shake Shack,Burger King,Whataburger,Sonic,In-N-Out,Five Guys,,Wendys,McDonalds,Popeyes,Raising Canes,Chick-fil-a,Churchs,KFC,Little Caesars,Pizza Hut,Blaze Pizza,Cici’s Pizza,Domino's,Papa John's,Love's Travel Stops,AmPm,Sunoco,QuikTrip,Circle K,Flying-J,7-Eleven,Jimmy John's,Subway,Panera,Firehouse Subs,Which Wich,Potbelly,Jersey Mike's Subs,Denny's,Perkins Restaurant & Bakery,Cracker Barrel,IHOP,Waffle House,Village Inn
1999,Male,['White or Caucasian'],Taco Bell,Chipotle,Qdoba,Taco Johns,Moe’s Southwest Grill,El Pollo Loco,Del Taco,In-N-Out,Whataburger,Five Guys,Sonic,McDonald's,Burger King,,Wendys,Popeyes,Chick-fil-a,McDonalds,KFC,Churchs,Raising Canes,Domino's,Papa John's,Little Caesars,Pizza Hut,Blaze Pizza,Cici’s Pizza,Love's Travel Stops,7-Eleven,QuikTrip,Circle K,AmPm,Flying-J,Sunoco,Which Wich,Jimmy John's,Panera,Firehouse Subs,Potbelly,Subway,Jersey Mike's Subs,Denny's,IHOP,Waffle House,Village Inn,Perkins Restaurant & Bakery,Cracker Barrel
2000,Female,['White or Caucasian'],Qdoba,Del Taco,El Pollo Loco,Moe’s Southwest Grill,Chipotle,Taco Bell,Taco Johns,In-N-Out,Five Guys,Burger King,Sonic,Whataburger,McDonald's,,Chick-fil-a,Popeyes,Wendys,KFC,McDonalds,Churchs,Raising Canes,Blaze Pizza,Papa John's,Pizza Hut,Domino's,Cici’s Pizza,Little Caesars,7-Eleven,Sunoco,AmPm,Love's Travel Stops,Circle K,Flying-J,QuikTrip,Jersey Mike's Subs,Jimmy John's,Which Wich,Subway,Panera,Firehouse Subs,Potbelly,Cracker Barrel,Village Inn,Denny's,Perkins Restaurant & Bakery,IHOP,Waffle House
1999,Female,['White or Caucasian'],Del Taco,Chipotle,El Pollo Loco,Taco Johns,Qdoba,Moe’s Southwest Grill,Taco Bell,Five Guys,In-N-Out,Whataburger,Shake Shack,Burger King,McDonald's,,Chick-fil-a,Raising Canes,McDonalds,Wendys,Churchs,Popeyes,KFC,Little Caesars,Domino's,Papa John's,Pizza Hut,Cici’s Pizza,Blaze Pizza,QuikTrip,Sunoco,Love's Travel Stops,7-Eleven,Circle K,Flying-J,AmPm,Subway,Potbelly,Which Wich,Panera,Firehouse Subs,Jersey Mike's Subs,Jimmy John's,Waffle House,Perkins Restaurant & Bakery,Cracker Barrel,IHOP,Denny's,Village Inn
1999,Male,['White or Caucasian'],Taco Bell,Chipotle,Qdoba,El Pollo Loco,Taco Johns,Del Taco,Moe’s Southwest Grill,Burger King,In-N-Out,Five Guys,Shake Shack,Whataburger,Sonic,,Raising Canes,Churchs,KFC,Wendys,Popeyes,Chick-fil-a,McDonalds,Blaze Pizza,Domino's,Cici’s Pizza,Papa John's,Pizza Hut,Little Caesars,Circle K,AmPm,QuikTrip,7-Eleven,Sunoco,Flying-J,Love's Travel Stops,Potbelly,Jersey Mike's Subs,Jimmy John's,Firehouse Subs,Subway,Panera,Which Wich,Waffle House,Village Inn,Perkins Restaurant & Bakery,Cracker Barrel,IHOP,Denny's
1998,Female,['White or Caucasian'],Taco Bell,Del Taco,Taco Johns,Moe’s Southwest Grill,Qdoba,El Pollo Loco,Chipotle,Five Guys,McDonald's,Burger King,In-N-Out,Whataburger,Shake Shack,,Wendys,Chick-fil-a,McDonalds,KFC,Raising Canes,Popeyes,Churchs,Domino's,Little Caesars,Papa John's,Pizza Hut,Blaze Pizza,Cici’s Pizza,Flying-J,Sunoco,7-Eleven,Love's Travel Stops,Circle K,AmPm,QuikTrip,Subway,Jimmy John's,Which Wich,Firehouse Subs,Panera,Potbelly,Jersey Mike's Subs,Denny's,IHOP,Perkins Restaurant & Bakery,Village Inn,Waffle House,Cracker Barrel
2000,Male,['White or Caucasian'],Taco Bell,Chipotle,Qdoba,El Pollo Loco,Del Taco,Taco Johns,Moe’s Southwest Grill,Burger King,Whataburger,In-N-Out,Five Guys,Sonic,McDonald's,,Chick-fil-a,KFC,Wendys,McDonalds,Popeyes,Raising Canes,Churchs,Pizza Hut,Domino's,Papa John's,Little Caesars,Cici’s Pizza,Blaze Pizza,Flying-J,Circle K,Sunoco,Love's Travel Stops,7-Eleven,AmPm,QuikTrip,Subway,Jimmy John's,Which Wich,Firehouse Subs,Potbelly,Panera,Jersey Mike's Subs,Denny's,Perkins Restaurant & Bakery,IHOP,Village Inn,Waffle House,Cracker Barrel
2002,Male,['White or Caucasian'],Del Taco,Chipotle,Qdoba,Moe’s Southwest Grill,Taco Bell,Taco Johns,El Pollo Loco,Sonic,Five Guys,Shake Shack,Whataburger,Burger King,McDonald's,,KFC,Popeyes,Chick-fil-a,Wendys,Churchs,Raising Canes,McDonalds,Papa John's,Domino's,Little Caesars,Pizza Hut,Cici’s Pizza,Blaze Pizza,Flying-J,AmPm,Sunoco,Love's Travel Stops,Circle K,QuikTrip,7-Eleven,,,,,,,,,,,,,
1997,Female,['White or Caucasian'],Del Taco,Moe’s Southwest Grill,El Pollo Loco,Taco Bell,Taco Johns,Qdoba,Chipotle,Burger King,In-N-Out,McDonald's,Sonic,Whataburger,Five Guys,,KFC,Popeyes,McDonalds,Chick-fil-a,Raising Canes,Churchs,Wendys,Pizza Hut,Cici’s Pizza,Little Caesars,Papa John's,Blaze Pizza,Domino's,AmPm,Sunoco,QuikTrip,Flying-J,Love's Travel Stops,Circle K,7-Eleven,Potbelly,Firehouse Subs,Jersey Mike's Subs,Panera,Jimmy John's,Which Wich,Subway,Denny's,Perkins Restaurant & Bakery,Waffle House,Cracker Barrel,IHOP,Village Inn
2000,Female,['Black or African American'],Taco Johns,El Pollo Loco,Qdoba,Del Taco,Moe’s Southwest Grill,Chipotle,Taco Bell,Shake Shack,Sonic,McDonald's,Burger King,In-N-Out,Five Guys,,Raising Canes,KFC,Wendys,Churchs,Popeyes,Chick-fil-a,McDonalds,Blaze Pizza,Papa John's,Pizza Hut,Little Caesars,Domino's,Cici’s Pizza,Circle K,QuikTrip,AmPm,Sunoco,Love's Travel Stops,7-Eleven,Flying-J,Jersey Mike's Subs,Which Wich,Panera,Subway,Jimmy John's,Potbelly,Firehouse Subs,Denny's,Perkins Restaurant & Bakery,IHOP,Cracker Barrel,Village Inn,Waffle House
2000,Male,['White or Caucasian'],Qdoba,Taco Bell,Taco Johns,El Pollo Loco,Chipotle,Moe’s Southwest Grill,Del Taco,In-N-Out,Whataburger,Burger King,Five Guys,Sonic,McDonald's,,Chick-fil-a,Wendys,Popeyes,McDonalds,KFC,Raising Canes,Churchs,Pizza Hut,Cici’s Pizza,Little Caesars,Papa John's,Blaze Pizza,Domino's,AmPm,Flying-J,Sunoco,Love's Travel Stops,Circle K,7-Eleven,QuikTrip,Jersey Mike's Subs,Jimmy John's,Subway,Potbelly,Which Wich,Firehouse Subs,Panera,IHOP,Village Inn,Denny's,Perkins Restaurant & Bakery,Waffle House,Cracker Barrel
1999,Female,['White or Caucasian'],Taco Bell,Chipotle,Del Taco,El Pollo Loco,Qdoba,Moe’s Southwest Grill,Taco Johns,Shake Shack,Burger King,Sonic,In-N-Out,McDonald's,Whataburger,,Wendys,Popeyes,Chick-fil-a,McDonalds,Raising Canes,Churchs,KFC,Little Caesars,Papa John's,Blaze Pizza,Pizza Hut,Domino's,Cici’s Pizza,Flying-J,AmPm,Sunoco,Circle K,Love's Travel Stops,7-Eleven,QuikTrip,Which Wich,Jimmy John's,Firehouse Subs,Potbelly,Jersey Mike's Subs,Panera,Subway,IHOP,Waffle House,Denny's,Cracker Barrel,Perkins Restaurant & Bakery,Village Inn
1999,Prefer not to say,['White or Caucasian'],Taco Bell,Chipotle,Moe’s Southwest Grill,Del Taco,Qdoba,El Pollo Loco,Taco Johns,McDonald's,Shake Shack,Sonic,Whataburger,Five Guys,Burger King,,McDonalds,Raising Canes,Chick-fil-a,Churchs,KFC,Popeyes,Wendys,Little Caesars,Papa John's,Domino's,Pizza Hut,Blaze Pizza,Cici’s Pizza,Love's Travel Stops,QuikTrip,Sunoco,7-Eleven,AmPm,Flying-J,Circle K,,,,,,,,,,,,,
2003,Female,['Hispanic'],Qdoba,Taco Johns,Chipotle,Moe’s Southwest Grill,Taco Bell,Del Taco,El Pollo Loco,In-N-Out,McDonald's,Burger King,Sonic,Five Guys,Shake Shack,,Wendys,McDonalds,Popeyes,Raising Canes,KFC,Churchs,Chick-fil-a,Pizza Hut,Domino's,Papa John's,Little Caesars,Cici’s Pizza,Blaze Pizza,QuikTrip,Flying-J,Sunoco,Love's Travel Stops,AmPm,Circle K,7-Eleven,Jersey Mike's Subs,Potbelly,Jimmy John's,Panera,Which Wich,Subway,Firehouse Subs,Waffle House,Cracker Barrel,IHOP,Denny's,Perkins Restaurant & Bakery,Village Inn
1997,Gender Variant/Non-conforming,['White or Caucasian'],El Pollo Loco,Chipotle,Taco Johns,Moe’s Southwest Grill,Del Taco,Qdoba,Taco Bell,Shake Shack,Whataburger,McDonald's,Burger King,Five Guys,Sonic,,Raising Canes,McDonalds,Churchs,KFC,Wendys,Chick-fil-a,Popeyes,Domino's,Pizza Hut,Papa John's,Cici’s Pizza,Blaze Pizza,Little Caesars,QuikTrip,Circle K,Sunoco,Love's Travel Stops,AmPm,7-Eleven,Flying-J,Panera,Potbelly,Subway,Jimmy John's,Firehouse Subs,Jersey Mike's Subs,Which Wich,Denny's,Waffle House,Cracker Barrel,Perkins Restaurant & Bakery,Village Inn,IHOP
1998,Male,['White or Caucasian'],Del Taco,Chipotle,Qdoba,El Pollo Loco,Moe’s Southwest Grill,Taco Bell,Taco Johns,McDonald's,Shake Shack,Burger King,In-N-Out,Five Guys,Sonic,,Chick-fil-a,Wendys,Churchs,KFC,McDonalds,Popeyes,Raising Canes,Little Caesars,Papa John's,Cici’s Pizza,Domino's,Pizza Hut,Blaze Pizza,QuikTrip,Circle K,7-Eleven,Flying-J,Love's Travel Stops,Sunoco,AmPm,Jimmy John's,Jersey Mike's Subs,Subway,Panera,Potbelly,Which Wich,Firehouse Subs,Denny's,Waffle House,IHOP,Perkins Restaurant & Bakery,Village Inn,Cracker Barrel
